Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
06/05/2020,"23,423.00","23,420.00","23,437.50","23,418.00",0.02K,0.01%
05/05/2020,"23,421.00","23,424.00","23,427.50","23,419.50",0.02K,-0.10%
04/05/2020,"23,445.00","23,475.00","23,475.00","23,439.00",0.01K,0.07%
01/05/2020,"23,428.00","23,428.00","23,428.00","23,428.00",,0.00%
30/04/2020,"23,428.00","23,428.00","23,428.00","23,428.00",,0.00%
29/04/2020,"23,428.00","23,450.00","23,450.00","23,423.50",0.02K,-0.06%
28/04/2020,"23,442.00","23,465.00","23,477.50","23,440.00",0.03K,-0.06%
27/04/2020,"23,455.00","23,497.50","23,510.00","23,454.00",0.02K,-0.21%
24/04/2020,"23,505.00","23,502.00","23,518.00","23,493.50",0.09K,0.09%
23/04/2020,"23,485.00","23,489.00","23,524.00","23,452.50",0.33K,0.03%
22/04/2020,"23,479.00","23,490.00","23,500.00","23,460.00",0.02K,0.08%
21/04/2020,"23,460.00","23,460.00","23,465.00","23,447.50",0.01K,0.04%
20/04/2020,"23,450.00","23,422.50","23,455.00","23,422.50",0.02K,0.11%
17/04/2020,"23,424.00","23,460.00","23,460.00","23,418.50",0.02K,-0.07%
16/04/2020,"23,440.00","23,448.00","23,465.00","23,437.50",0.02K,0.00%
15/04/2020,"23,440.00","23,470.50","23,478.50","23,442.50",0.02K,-0.13%
14/04/2020,"23,471.00","23,460.00","23,475.50","23,435.00",0.03K,0.17%
13/04/2020,"23,432.00","23,437.50","23,460.00","23,420.00",0.12K,-0.01%
10/04/2020,"23,435.00","23,491.00","23,517.00","23,420.00",0.02K,-0.23%
09/04/2020,"23,488.00","23,514.00","23,532.00","23,471.00",0.17K,-0.26%
08/04/2020,"23,550.00","23,460.00","23,565.00","23,460.00",0.03K,0.43%
07/04/2020,"23,450.00","23,460.00","23,470.00","23,447.50",0.02K,0.04%
06/04/2020,"23,440.00","23,555.00","23,555.00","23,450.00",0.01K,-0.47%
03/04/2020,"23,550.00","23,560.00","23,605.00","23,481.00",0.06K,-0.17%
02/04/2020,"23,590.00","23,590.00","23,590.00","23,590.00",,0.00%
01/04/2020,"23,590.00","23,590.00","23,628.00","23,587.50",0.02K,-0.11%
31/03/2020,"23,616.00","23,622.50","23,635.00","23,612.00",0.06K,-0.10%
30/03/2020,"23,640.00","23,627.50","23,642.50","23,618.00",0.02K,0.08%
27/03/2020,"23,620.00","23,624.00","23,640.00","23,617.00",0.02K,0.00%
26/03/2020,"23,620.00","23,640.00","23,645.00","23,597.50",0.02K,0.08%
25/03/2020,"23,600.00","23,590.00","23,630.00","23,565.00",0.02K,0.08%
24/03/2020,"23,580.00","23,635.00","23,651.00","23,587.50",0.01K,0.17%
23/03/2020,"23,540.00","23,460.00","23,558.50","23,460.00",0.01K,0.36%
20/03/2020,"23,455.00","23,412.50","23,472.50","23,369.50",0.01K,0.43%
19/03/2020,"23,354.00","23,295.00","23,430.00","23,246.50",0.02K,0.31%
18/03/2020,"23,282.00","23,248.00","23,285.00","23,241.00",,0.19%
17/03/2020,"23,238.00","23,220.00","23,255.00","23,214.50",0.02K,0.06%
16/03/2020,"23,225.00","23,220.00","23,236.00","23,214.50",0.02K,0.07%
13/03/2020,"23,208.00","23,172.50","23,223.50","23,172.50",0.02K,0.06%
12/03/2020,"23,195.00","23,180.00","23,196.50","23,171.50",0.02K,0.10%
11/03/2020,"23,172.00","23,175.00","23,183.00","23,171.50",0.02K,-0.01%
10/03/2020,"23,174.00","23,174.50","23,210.00","23,172.50",0.02K,0.01%
09/03/2020,"23,172.00","23,207.50","23,218.00","23,173.50",0.03K,-0.14%
06/03/2020,"23,205.00","23,220.00","23,220.00","23,199.50",0.01K,-0.02%
05/03/2020,"23,210.00","23,209.00","23,227.50","23,201.00",0.05K,0.02%
04/03/2020,"23,206.00","23,226.00","23,232.00","23,202.00",0.09K,-0.05%
03/03/2020,"23,218.00","23,225.00","23,241.00","23,216.50",0.02K,-0.09%
02/03/2020,"23,240.00","23,239.00","23,243.50","23,225.50",0.02K,0.00%
28/02/2020,"23,240.00","23,240.00","23,245.50","23,230.50",0.01K,0.00%
27/02/2020,"23,240.00","23,241.00","23,259.50","23,222.50",0.02K,0.00%
26/02/2020,"23,240.00","23,270.00","23,280.00","23,236.00",0.02K,-0.13%
25/02/2020,"23,270.00","23,290.00","23,290.00","23,250.00",0.01K,0.10%
24/02/2020,"23,247.00","23,246.00","23,255.50","23,240.00",0.03K,0.02%
21/02/2020,"23,242.00","23,239.00","23,251.50","23,230.00",0.02K,0.03%
20/02/2020,"23,236.00","23,240.00","23,288.50","23,226.00",0.06K,0.05%
19/02/2020,"23,225.00","23,230.00","23,248.00","23,225.50",0.13K,-0.06%
18/02/2020,"23,239.00","23,230.00","23,245.00","23,225.00",0.03K,0.05%
17/02/2020,"23,228.00","23,250.50","23,253.50","23,224.50",0.03K,-0.07%
14/02/2020,"23,245.00","23,237.50","23,254.00","23,230.00",0.02K,0.03%
13/02/2020,"23,239.00","23,241.50","23,242.50","23,221.50",0.03K,-0.05%
12/02/2020,"23,250.00","23,226.50","23,255.00","23,219.50",0.04K,0.04%
11/02/2020,"23,240.00","23,225.00","23,262.50","23,217.50",0.02K,-0.08%
10/02/2020,"23,258.00","23,255.00","23,262.50","23,214.50",0.02K,0.12%
07/02/2020,"23,230.00","23,242.00","23,242.50","23,219.50",0.02K,0.04%
06/02/2020,"23,221.00","23,223.00","23,228.50","23,217.00",0.02K,0.00%
05/02/2020,"23,220.00","23,255.00","23,267.00","23,217.50",0.14K,-0.04%
04/02/2020,"23,230.00","23,255.00","23,267.50","23,234.00",0.01K,-0.09%
03/02/2020,"23,250.00","23,255.00","23,278.00","23,220.00",0.01K,0.12%
31/01/2020,"23,222.00","23,180.00","23,228.00","23,168.00",0.04K,0.17%
30/01/2020,"23,182.00","23,180.00","23,186.50","23,169.00",0.01K,0.06%
29/01/2020,"23,169.00","23,169.00","23,169.00","23,169.00",,0.00%
28/01/2020,"23,169.00","23,169.00","23,169.00","23,169.00",,0.00%
27/01/2020,"23,169.00","23,169.00","23,169.00","23,169.00",,0.00%
24/01/2020,"23,169.00","23,169.00","23,169.00","23,169.00",,0.00%
23/01/2020,"23,169.00","23,169.00","23,169.00","23,169.00",,0.00%
22/01/2020,"23,169.00","23,171.00","23,204.50","23,167.50",0.02K,0.00%
21/01/2020,"23,170.00","23,170.00","23,174.00","23,167.50",0.02K,0.00%
20/01/2020,"23,169.00","23,170.00","23,172.50","23,167.50",0.01K,0.00%
17/01/2020,"23,170.00","23,170.00","23,175.50","23,164.00",0.02K,0.00%
16/01/2020,"23,171.00","23,171.00","23,177.50","23,169.00",0.03K,0.00%
15/01/2020,"23,170.00","23,175.00","23,177.50","23,172.50",0.01K,-0.02%
14/01/2020,"23,175.00","23,174.00","23,177.50","23,172.00",0.02K,0.01%
13/01/2020,"23,173.00","23,174.00","23,177.00","23,172.00",0.01K,-0.01%
10/01/2020,"23,176.00","23,174.00","23,205.00","23,172.00",0.05K,0.01%
09/01/2020,"23,173.00","23,180.00","23,180.00","23,173.50",0.02K,-0.01%
08/01/2020,"23,175.00","23,178.00","23,181.00","23,174.00",0.02K,0.00%
07/01/2020,"23,175.00","23,175.00","23,179.00","23,172.50",0.01K,0.00%
06/01/2020,"23,176.00","23,177.00","23,178.00","23,171.50",0.01K,0.02%
03/01/2020,"23,171.00","23,173.50","23,174.50","23,169.00",0.02K,0.01%
02/01/2020,"23,168.00","23,171.00","23,175.50","23,168.50",0.02K,-0.01%
01/01/2020,"23,171.00","23,171.00","23,171.00","23,171.00",,0.00%
31/12/2019,"23,171.00","23,172.50","23,176.50","23,169.00",0.01K,0.00%
30/12/2019,"23,170.00","23,170.50","23,175.50","23,169.00",0.01K,0.00%
27/12/2019,"23,171.00","23,172.00","23,177.00","23,171.00",0.02K,-0.01%
26/12/2019,"23,174.00","23,171.00","23,177.50","23,169.00",0.09K,0.00%
25/12/2019,"23,173.00","23,171.00","23,178.00","23,170.00",0.01K,-0.01%
24/12/2019,"23,176.00","23,179.00","23,179.00","23,172.50",0.01K,0.01%
23/12/2019,"23,173.00","23,171.00","23,178.00","23,170.50",0.02K,-0.01%
20/12/2019,"23,175.00","23,176.00","23,195.00","23,170.00",0.16K,0.03%
19/12/2019,"23,169.00","23,171.00","23,176.50","23,168.50",0.02K,-0.02%
18/12/2019,"23,173.00","23,173.00","23,177.00","23,171.50",0.01K,-0.01%
17/12/2019,"23,176.00","23,176.00","23,178.00","23,169.00",0.03K,0.00%
16/12/2019,"23,176.00","23,171.00","23,178.00","23,169.50",0.02K,0.01%
13/12/2019,"23,173.00","23,169.00","23,199.50","23,168.00",0.02K,0.02%
12/12/2019,"23,169.00","23,173.50","23,176.50","23,167.50",0.01K,-0.03%
11/12/2019,"23,175.00","23,172.00","23,177.50","23,169.00",0.01K,0.02%
10/12/2019,"23,170.00","23,170.00","23,176.00","23,168.50",0.01K,0.00%
09/12/2019,"23,170.00","23,171.00","23,177.50","23,168.00",0.02K,-0.02%
06/12/2019,"23,175.00","23,178.50","23,210.00","23,166.50",0.03K,0.03%
05/12/2019,"23,167.00","23,175.00","23,181.00","23,167.00",0.01K,-0.01%
04/12/2019,"23,170.00","23,175.00","23,177.50","23,166.50",0.02K,0.00%
03/12/2019,"23,170.00","23,173.50","23,180.00","23,171.00",0.02K,-0.02%
02/12/2019,"23,175.00","23,165.00","23,202.50","23,165.00",0.03K,-0.02%
29/11/2019,"23,179.00","23,200.00","23,202.50","23,180.00",0.01K,-0.09%
28/11/2019,"23,200.00","23,206.50","23,207.50","23,197.50",0.02K,0.00%
27/11/2019,"23,200.00","23,203.50","23,207.50","23,196.00",0.03K,0.04%
26/11/2019,"23,190.00","23,197.50","23,198.00","23,186.00",0.03K,-0.03%
25/11/2019,"23,197.00","23,197.50","23,202.00","23,195.50",0.01K,0.01%
22/11/2019,"23,195.00","23,195.00","23,201.00","23,192.50",0.01K,0.01%
21/11/2019,"23,193.00","23,197.50","23,201.50","23,192.50",0.02K,-0.03%
20/11/2019,"23,199.00","23,201.00","23,208.50","23,198.50",0.02K,0.00%
19/11/2019,"23,200.00","23,202.00","23,207.00","23,198.50",0.02K,-0.02%
18/11/2019,"23,205.00","23,202.00","23,207.00","23,201.50",0.03K,0.00%
15/11/2019,"23,204.00","23,202.00","23,206.00","23,201.00",0.02K,0.02%
14/11/2019,"23,200.00","23,201.50","23,203.50","23,200.50",0.01K,0.00%
13/11/2019,"23,199.00","23,199.50","23,203.00","23,198.50",0.02K,0.00%
12/11/2019,"23,199.00","23,200.00","23,200.50","23,198.50",0.01K,0.00%
11/11/2019,"23,200.00","23,202.00","23,202.00","23,198.00",0.01K,0.01%
08/11/2019,"23,198.00","23,200.00","23,202.50","23,197.50",0.02K,0.00%
07/11/2019,"23,199.00","23,199.50","23,202.50","23,198.00",0.01K,0.00%
06/11/2019,"23,199.00","23,199.50","23,202.50","23,198.00",0.01K,0.00%
05/11/2019,"23,199.00","23,200.00","23,202.50","23,198.50",0.02K,0.00%
04/11/2019,"23,199.00","23,202.00","23,202.50","23,198.50",0.02K,0.00%
01/11/2019,"23,200.00","23,199.50","23,202.00","23,199.00",0.01K,-0.01%
31/10/2019,"23,202.00","23,202.00","23,204.50","23,198.50",0.01K,0.01%
30/10/2019,"23,200.00","23,201.00","23,204.50","23,199.00",0.01K,-0.01%
29/10/2019,"23,202.00","23,201.50","23,206.00","23,199.50",0.01K,0.01%
28/10/2019,"23,200.00","23,201.00","23,203.50","23,199.00",0.01K,0.00%
25/10/2019,"23,200.00","23,202.00","23,207.00","23,198.50",0.01K,-0.01%
24/10/2019,"23,203.00","23,207.00","23,209.50","23,203.00",0.02K,-0.01%
23/10/2019,"23,205.00","23,207.00","23,210.00","23,203.00",0.01K,0.02%
22/10/2019,"23,201.00","23,203.50","23,209.00","23,202.00",0.02K,-0.02%
21/10/2019,"23,205.00","23,202.50","23,208.00","23,201.00",0.02K,0.01%
18/10/2019,"23,203.00","23,202.50","23,208.50","23,201.50",0.01K,-0.01%
17/10/2019,"23,206.00","23,203.50","23,211.50","23,201.00",0.02K,0.02%
16/10/2019,"23,202.00","23,201.00","23,204.50","23,201.00",0.02K,0.00%
15/10/2019,"23,201.00","23,200.50","23,205.50","23,200.50",0.02K,0.00%
14/10/2019,"23,200.00","23,201.50","23,205.50","23,199.00",0.02K,0.00%
11/10/2019,"23,200.00","23,201.00","23,208.00","23,196.00",0.03K,0.00%
10/10/2019,"23,200.00","23,226.00","23,226.00","23,190.00",0.05K,-0.11%
09/10/2019,"23,225.00","23,205.00","23,226.00","23,200.00",0.02K,0.11%
08/10/2019,"23,200.00","23,205.00","23,206.00","23,200.00",0.01K,0.00%
07/10/2019,"23,200.00","23,201.50","23,207.00","23,201.00",0.01K,0.00%
04/10/2019,"23,200.00","23,205.00","23,207.00","23,201.00",0.01K,0.00%
03/10/2019,"23,200.00","23,201.00","23,206.00","23,201.00",0.02K,0.00%
02/10/2019,"23,200.00","23,201.00","23,205.50","23,201.00",0.01K,0.00%
01/10/2019,"23,201.00","23,201.00","23,205.50","23,201.00",0.01K,0.00%
30/09/2019,"23,200.00","23,202.00","23,206.50","23,200.50",0.02K,0.00%
27/09/2019,"23,200.00","23,202.00","23,205.50","23,200.00",0.02K,0.00%
26/09/2019,"23,200.00","23,205.00","23,205.00","23,199.50",0.01K,0.00%
25/09/2019,"23,200.00","23,203.50","23,206.50","23,201.00",0.01K,0.00%
24/09/2019,"23,200.00","23,203.50","23,208.00","23,200.00",0.05K,-0.01%
23/09/2019,"23,202.00","23,209.00","23,209.00","23,201.00",0.02K,0.00%
20/09/2019,"23,203.00","23,211.00","23,213.00","23,202.00",0.02K,-0.03%
19/09/2019,"23,211.00","23,212.00","23,226.00","23,207.50",0.03K,0.01%
18/09/2019,"23,209.00","23,217.50","23,230.00","23,208.50",0.02K,-0.07%
17/09/2019,"23,225.00","23,225.00","23,231.00","23,219.00",0.02K,0.03%
16/09/2019,"23,218.00","23,215.00","23,222.50","23,213.00",0.02K,0.06%
13/09/2019,"23,205.00","23,215.00","23,221.50","23,206.00",0.02K,0.00%
12/09/2019,"23,205.00","23,200.50","23,211.50","23,199.00",0.02K,0.03%
11/09/2019,"23,199.00","23,199.50","23,204.00","23,196.00",0.04K,0.00%
10/09/2019,"23,199.00","23,197.00","23,202.00","23,196.00",0.01K,0.00%
09/09/2019,"23,199.00","23,195.00","23,202.50","23,195.00",0.02K,0.00%
06/09/2019,"23,198.00","23,195.00","23,202.00","23,194.00",0.02K,0.00%
05/09/2019,"23,198.00","23,197.50","23,206.00","23,196.00",0.02K,0.00%
04/09/2019,"23,199.00","23,199.00","23,202.50","23,194.00",0.01K,0.00%
03/09/2019,"23,198.00","23,186.00","23,203.00","23,186.00",0.02K,0.06%
02/09/2019,"23,185.00","23,185.00","23,185.00","23,185.00",,0.00%
30/08/2019,"23,185.00","23,203.00","23,204.00","23,183.50",0.02K,-0.04%
29/08/2019,"23,195.00","23,203.00","23,208.50","23,195.50",0.02K,-0.05%
28/08/2019,"23,206.00","23,205.00","23,212.00","23,197.50",0.02K,0.04%
27/08/2019,"23,197.00","23,202.50","23,205.50","23,196.50",0.02K,0.00%
26/08/2019,"23,198.00","23,217.50","23,217.50","23,196.50",0.02K,0.00%
23/08/2019,"23,198.00","23,201.00","23,212.50","23,195.00",0.03K,-0.01%
22/08/2019,"23,200.00","23,205.00","23,211.50","23,199.50",0.02K,0.00%
21/08/2019,"23,200.00","23,202.50","23,211.50","23,201.00",0.02K,-0.01%
20/08/2019,"23,203.00","23,209.00","23,214.00","23,200.00",0.05K,-0.01%
19/08/2019,"23,205.00","23,215.00","23,217.00","23,206.00",0.02K,-0.03%
16/08/2019,"23,211.00","23,206.00","23,217.50","23,206.00",0.02K,0.01%
15/08/2019,"23,208.00","23,209.00","23,209.50","23,203.50",0.02K,0.03%
14/08/2019,"23,200.00","23,202.50","23,212.50","23,199.00",0.02K,-0.02%
13/08/2019,"23,205.00","23,203.50","23,208.00","23,199.00",0.02K,0.03%
12/08/2019,"23,197.00","23,201.00","23,252.00","23,197.50",0.02K,-0.03%
09/08/2019,"23,204.00","23,204.00","23,215.00","23,199.50",0.02K,-0.07%
08/08/2019,"23,220.00","23,220.00","23,242.50","23,208.50",0.02K,0.02%
07/08/2019,"23,215.00","23,215.00","23,264.50","23,213.00",0.02K,-0.15%
06/08/2019,"23,250.00","23,280.00","23,292.50","23,249.00",0.02K,-0.08%
05/08/2019,"23,268.00","23,230.00","23,280.50","23,223.00",0.04K,0.23%
02/08/2019,"23,215.00","23,216.50","23,236.00","23,205.00",0.02K,0.06%
01/08/2019,"23,200.00","23,205.00","23,222.50","23,199.00",0.01K,-0.13%
31/07/2019,"23,230.00","23,201.00","23,232.50","23,198.50",0.01K,0.13%
30/07/2019,"23,200.00","23,201.50","23,216.00","23,200.50",0.02K,-0.02%
29/07/2019,"23,205.00","23,211.00","23,217.50","23,208.50",0.02K,0.00%
26/07/2019,"23,205.00","23,208.00","23,216.50","23,203.50",0.04K,-0.02%
25/07/2019,"23,209.00","23,210.50","23,213.00","23,201.50",0.09K,0.02%
24/07/2019,"23,205.00","23,217.00","23,224.50","23,208.50",0.04K,-0.02%
23/07/2019,"23,209.00","23,241.00","23,251.00","23,206.50",0.14K,-0.01%
22/07/2019,"23,211.00","23,216.00","23,246.00","23,210.00",0.12K,-0.14%
19/07/2019,"23,244.00","23,242.00","23,250.50","23,199.50",0.01K,0.13%
18/07/2019,"23,214.00","23,216.00","23,222.50","23,202.50",0.02K,0.06%
17/07/2019,"23,200.00","23,185.00","23,204.00","23,185.00",0.02K,0.00%
16/07/2019,"23,200.00","23,195.00","23,202.50","23,195.00",0.01K,0.00%
15/07/2019,"23,199.00","23,198.00","23,206.00","23,185.00",0.02K,0.00%
12/07/2019,"23,200.00","23,192.50","23,205.00","23,192.50",0.02K,0.00%
11/07/2019,"23,200.00","23,225.00","23,237.50","23,197.50",0.02K,-0.04%
10/07/2019,"23,210.00","23,216.00","23,245.00","23,212.50",0.02K,-0.04%
09/07/2019,"23,220.00","23,252.50","23,252.50","23,225.50",0.02K,-0.11%
08/07/2019,"23,245.00","23,240.00","23,252.50","23,235.00",0.02K,0.04%
05/07/2019,"23,235.00","23,248.00","23,248.50","23,235.00",0.02K,-0.02%
04/07/2019,"23,240.00","23,243.00","23,254.50","23,215.00",0.02K,-0.02%
03/07/2019,"23,245.00","23,227.50","23,250.00","23,225.00",0.02K,0.06%
02/07/2019,"23,230.00","23,275.00","23,275.00","23,228.50",0.03K,-0.09%
01/07/2019,"23,250.00","23,316.00","23,316.00","23,250.00",0.03K,-0.21%
28/06/2019,"23,300.00","23,310.00","23,319.00","23,287.00",0.03K,-0.04%
27/06/2019,"23,310.00","23,305.00","23,335.00","23,305.00",0.06K,0.04%
26/06/2019,"23,300.00","23,301.00","23,325.00","23,288.00",0.02K,0.02%
25/06/2019,"23,296.00","23,290.50","23,307.50","23,286.00",0.02K,0.04%
24/06/2019,"23,286.00","23,291.50","23,302.50","23,282.50",0.02K,0.03%
21/06/2019,"23,280.00","23,295.00","23,312.50","23,285.00",0.02K,-0.06%
20/06/2019,"23,295.00","23,310.00","23,315.00","23,295.00",0.02K,-0.09%
19/06/2019,"23,315.00","23,330.00","23,342.00","23,297.00",0.09K,-0.09%
18/06/2019,"23,335.00","23,332.50","23,351.50","23,322.50",0.14K,-0.04%
17/06/2019,"23,345.00","23,324.00","23,372.50","23,324.00",0.02K,0.06%
14/06/2019,"23,330.00","23,332.50","23,335.00","23,316.50",0.02K,0.09%
13/06/2019,"23,310.00","23,347.50","23,350.00","23,312.00",0.02K,-0.02%
12/06/2019,"23,315.00","23,332.00","23,350.00","23,320.00",0.02K,-0.09%
11/06/2019,"23,337.00","23,381.50","23,381.50","23,340.00",0.02K,-0.10%
10/06/2019,"23,360.00","23,393.50","23,421.50","23,357.00",0.02K,-0.15%
07/06/2019,"23,395.00","23,406.00","23,412.50","23,387.00",0.22K,-0.03%
06/06/2019,"23,402.00","23,407.00","23,421.50","23,392.50",0.14K,-0.04%
05/06/2019,"23,412.00","23,406.00","23,417.50","23,406.00",0.02K,0.07%
04/06/2019,"23,395.00","23,405.00","23,410.00","23,393.00",0.02K,0.01%
03/06/2019,"23,393.00","23,415.50","23,419.50","23,390.00",0.03K,-0.07%
31/05/2019,"23,410.00","23,419.50","23,421.50","23,409.50",0.03K,-0.02%
30/05/2019,"23,415.00","23,405.00","23,422.50","23,405.00",0.02K,0.04%
29/05/2019,"23,406.00","23,397.50","23,416.00","23,395.00",0.02K,0.06%
28/05/2019,"23,392.00","23,397.50","23,401.50","23,385.00",0.02K,0.03%
27/05/2019,"23,386.00","23,396.50","23,402.50","23,383.00",0.02K,0.03%
24/05/2019,"23,380.00","23,392.50","23,403.50","23,375.00",0.02K,-0.03%
23/05/2019,"23,388.00","23,388.50","23,389.50","23,375.00",0.02K,0.08%
22/05/2019,"23,370.00","23,407.50","23,407.50","23,375.00",0.02K,-0.09%
21/05/2019,"23,390.00","23,402.50","23,407.50","23,380.00",0.02K,-0.04%
20/05/2019,"23,400.00","23,407.50","23,437.50","23,390.00",0.01K,0.05%
17/05/2019,"23,388.00","23,332.50","23,401.00","23,332.50",0.01K,0.38%
16/05/2019,"23,300.00","23,342.50","23,343.50","23,277.50",0.02K,0.00%
15/05/2019,"23,300.00","23,340.00","23,360.50","23,297.50",0.02K,-0.32%
14/05/2019,"23,375.00","23,368.00","23,382.50","23,352.50",0.02K,0.21%
13/05/2019,"23,325.00","23,350.00","23,375.00","23,305.00",0.02K,-0.09%
10/05/2019,"23,345.00","23,395.00","23,397.50","23,342.50",0.01K,-0.15%
09/05/2019,"23,380.00","23,375.00","23,410.00","23,372.50",0.02K,0.06%
08/05/2019,"23,365.00","23,295.00","23,395.50","23,295.00",0.03K,0.32%
07/05/2019,"23,290.00","23,295.00","23,347.00","23,295.00",0.02K,0.04%
06/05/2019,"23,280.00","23,265.00","23,302.50","23,265.00",0.01K,0.13%
03/05/2019,"23,249.00","23,255.50","23,270.00","23,251.50",0.02K,-0.05%
02/05/2019,"23,260.00","23,265.00","23,266.00","23,252.00",0.02K,-0.11%
01/05/2019,"23,285.00","23,285.00","23,285.00","23,285.00",,0.00%
30/04/2019,"23,285.00","23,285.00","23,285.00","23,285.00",,0.00%
29/04/2019,"23,285.00","23,285.00","23,285.00","23,285.00",,0.00%
26/04/2019,"23,285.00","23,221.50","23,291.00","23,221.50",0.02K,0.30%
25/04/2019,"23,215.00","23,222.50","23,269.00","23,220.00",0.02K,0.00%
24/04/2019,"23,215.00","23,222.50","23,226.00","23,214.00",0.02K,0.02%
23/04/2019,"23,210.00","23,210.00","23,222.50","23,210.00",0.02K,-0.03%
22/04/2019,"23,218.00","23,206.00","23,219.00","23,206.00",0.02K,0.03%
19/04/2019,"23,210.00","23,212.50","23,213.00","23,201.00",0.02K,0.03%
18/04/2019,"23,203.00","23,204.00","23,204.00","23,199.00",0.01K,0.02%
17/04/2019,"23,198.00","23,197.00","23,202.50","23,196.00",0.02K,0.00%
16/04/2019,"23,199.00","23,199.50","23,205.00","23,197.50",0.02K,0.00%
15/04/2019,"23,199.00","23,199.00","23,199.00","23,199.00",,0.00%
12/04/2019,"23,199.00","23,200.50","23,201.00","23,195.00",0.02K,0.01%
11/04/2019,"23,196.00","23,196.00","23,201.50","23,195.00",0.02K,-0.02%
10/04/2019,"23,200.00","23,201.00","23,201.50","23,196.50",0.02K,0.01%
09/04/2019,"23,198.00","23,199.00","23,201.00","23,195.50",0.02K,0.00%
08/04/2019,"23,199.00","23,197.00","23,203.00","23,197.00",0.04K,0.00%
05/04/2019,"23,199.00","23,198.00","23,206.00","23,187.00",0.10K,0.00%
04/04/2019,"23,198.00","23,200.00","23,203.00","23,197.00",0.02K,0.00%
03/04/2019,"23,199.00","23,199.50","23,201.50","23,197.00",0.02K,0.01%
02/04/2019,"23,197.00","23,201.00","23,202.00","23,196.50",0.03K,-0.01%
01/04/2019,"23,199.00","23,197.00","23,204.00","23,197.00",0.02K,-0.02%
29/03/2019,"23,203.00","23,204.00","23,204.00","23,197.00",0.02K,0.01%
28/03/2019,"23,200.00","23,199.00","23,203.50","23,198.00",0.02K,0.01%
27/03/2019,"23,198.00","23,200.00","23,200.50","23,196.00",0.02K,0.00%
26/03/2019,"23,198.00","23,200.00","23,201.00","23,195.50",0.02K,0.00%
25/03/2019,"23,199.00","23,201.00","23,202.50","23,198.00",0.02K,0.00%
22/03/2019,"23,199.00","23,201.50","23,203.50","23,198.50",0.02K,0.00%
21/03/2019,"23,200.00","23,210.00","23,210.00","23,196.50",0.02K,-0.04%
20/03/2019,"23,209.00","23,210.00","23,212.00","23,177.00",0.07K,0.00%
19/03/2019,"23,208.00","23,208.00","23,221.00","23,199.00",0.13K,0.03%
18/03/2019,"23,202.00","23,201.00","23,209.00","23,199.00",0.02K,0.02%
15/03/2019,"23,198.00","23,200.50","23,205.50","23,198.50",0.02K,0.00%
14/03/2019,"23,198.00","23,199.00","23,206.50","23,197.50",0.02K,0.00%
13/03/2019,"23,199.00","23,199.00","23,200.50","23,197.00",0.02K,0.00%
12/03/2019,"23,198.00","23,199.50","23,200.50","23,197.50",0.02K,0.00%
11/03/2019,"23,198.00","23,196.00","23,201.50","23,196.00",0.02K,0.00%
08/03/2019,"23,199.00","23,199.00","23,201.00","23,196.00",0.02K,0.01%
07/03/2019,"23,197.00","23,202.50","23,202.50","23,197.00",0.02K,-0.01%
06/03/2019,"23,200.00","23,200.00","23,202.00","23,197.00",0.02K,0.01%
05/03/2019,"23,198.00","23,200.50","23,202.00","23,197.00",0.01K,-0.01%
04/03/2019,"23,200.00","23,199.00","23,202.50","23,196.00",0.02K,-0.01%
01/03/2019,"23,202.00","23,198.50","23,204.00","23,180.00",0.06K,0.01%
28/02/2019,"23,199.00","23,197.50","23,216.00","23,170.00",0.20K,0.00%
27/02/2019,"23,199.00","23,197.50","23,202.50","23,195.50",0.02K,0.00%
26/02/2019,"23,200.00","23,209.00","23,218.50","23,197.50",0.02K,-0.07%
25/02/2019,"23,216.00","23,223.00","23,223.50","23,170.00",0.07K,0.03%
22/02/2019,"23,209.00","23,211.00","23,257.00","23,180.00",0.20K,0.00%
21/02/2019,"23,210.00","23,199.00","23,213.50","23,199.00",0.02K,0.05%
20/02/2019,"23,198.00","23,198.00","23,202.50","23,193.50",0.02K,0.00%
19/02/2019,"23,199.00","23,200.00","23,202.50","23,196.00",0.02K,0.00%
18/02/2019,"23,199.00","23,199.50","23,225.00","23,179.50",0.02K,-0.01%
15/02/2019,"23,201.00","23,199.00","23,206.50","23,196.00",0.02K,0.00%
14/02/2019,"23,201.00","23,202.50","23,204.00","23,196.50",0.01K,0.02%
13/02/2019,"23,196.00","23,201.50","23,212.50","23,197.50",0.02K,-0.05%
12/02/2019,"23,208.00","23,202.50","23,212.50","23,202.50",0.02K,-0.01%
11/02/2019,"23,210.00","23,200.00","23,220.00","23,199.00",0.01K,0.04%
08/02/2019,"23,200.00","23,200.00","23,200.00","23,200.00",,0.00%
07/02/2019,"23,200.00","23,200.00","23,200.00","23,200.00",,0.00%
06/02/2019,"23,200.00","23,200.00","23,200.00","23,200.00",,0.00%
05/02/2019,"23,200.00","23,200.00","23,200.00","23,200.00",,0.00%
04/02/2019,"23,200.00","23,200.00","23,200.00","23,200.00",,0.00%
01/02/2019,"23,200.00","23,196.50","23,215.00","23,187.50",0.01K,0.01%
31/01/2019,"23,198.00","23,201.50","23,202.50","23,197.00",0.01K,-0.02%
30/01/2019,"23,203.00","23,203.00","23,208.00","23,194.00",0.01K,0.03%
