Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
23/11/2022,"3,470.29","3,479.67","3,480.38","3,464.49",,-0.30%
22/11/2022,"3,480.79","3,469.24","3,484.50","3,468.14",,0.40%
21/11/2022,"3,467.05","3,469.19","3,469.46","3,460.12",,-0.50%
18/11/2022,"3,484.40","3,475.42","3,488.90","3,464.75",,0.49%
17/11/2022,"3,467.50","3,493.30","3,493.68","3,463.65",,-0.82%
16/11/2022,"3,496.31","3,514.39","3,514.39","3,495.41",,-0.59%
15/11/2022,"3,516.93","3,511.83","3,528.22","3,506.42",,0.54%
14/11/2022,"3,498.02","3,504.00","3,526.84","3,497.15",,0.20%
11/11/2022,"3,490.99","3,460.07","3,504.38","3,454.99",,0.89%
10/11/2022,"3,460.07","3,427.50","3,461.75","3,417.77",,0.77%
09/11/2022,"3,433.76","3,438.14","3,438.14","3,426.11",,0.08%
08/11/2022,"3,430.91","3,442.51","3,444.78","3,423.71",,-0.27%
07/11/2022,"3,440.30","3,446.78","3,452.40","3,425.98",,-0.62%
04/11/2022,"3,461.82","3,405.47","3,465.00","3,400.62",,1.65%
03/11/2022,"3,405.47","3,408.09","3,408.80","3,395.77",,-0.08%
02/11/2022,"3,408.09","3,415.67","3,422.68","3,408.09",,-0.25%
01/11/2022,"3,416.70","3,393.40","3,427.29","3,391.58",,0.41%
31/10/2022,"3,402.76","3,419.21","3,426.18","3,402.22",,-0.62%
28/10/2022,"3,424.01","3,432.96","3,442.56","3,419.58",,-0.35%
27/10/2022,"3,436.19","3,463.71","3,468.93","3,430.93",,-0.79%
26/10/2022,"3,463.71","3,410.47","3,468.72","3,402.68",,1.30%
25/10/2022,"3,419.13","3,407.08","3,423.39","3,396.68",,-0.09%
24/10/2022,"3,422.14","3,429.54","3,430.65","3,417.83",,-0.22%
21/10/2022,"3,429.86","3,392.22","3,430.47","3,386.76",,0.82%
20/10/2022,"3,401.81","3,385.79","3,403.34","3,373.80",,0.47%
19/10/2022,"3,385.79","3,393.76","3,406.79","3,384.69",,-0.23%
18/10/2022,"3,393.46","3,383.62","3,396.84","3,378.60",,0.35%
17/10/2022,"3,381.53","3,360.76","3,384.40","3,355.55",,0.75%
14/10/2022,"3,356.28","3,367.25","3,373.36","3,350.27",,-0.33%
13/10/2022,"3,367.25","3,339.12","3,367.95","3,337.87",,0.84%
12/10/2022,"3,339.12","3,331.13","3,345.76","3,323.04",,-0.04%
11/10/2022,"3,340.34","3,339.44","3,343.00","3,321.03",,0.08%
10/10/2022,"3,337.74","3,359.26","3,360.88","3,337.69",,-0.56%
07/10/2022,"3,356.52","3,356.52","3,357.93","3,353.00",,0.02%
06/10/2022,"3,355.81","3,355.12","3,356.88","3,348.09",,0.02%
05/10/2022,"3,355.12","3,349.50","3,359.68","3,349.50",,-0.04%
04/10/2022,"3,356.52","3,354.76","3,359.68","3,353.00",,-0.02%
03/10/2022,"3,357.23","3,349.50","3,360.52","3,349.50",,0.10%
30/09/2022,"3,353.71","3,345.26","3,370.17","3,339.20",,0.25%
29/09/2022,"3,345.27","3,317.29","3,346.11","3,298.99",,1.46%
28/09/2022,"3,297.00","3,306.33","3,306.33","3,277.08",,-0.31%
27/09/2022,"3,307.38","3,325.72","3,325.72","3,307.03",,-0.55%
26/09/2022,"3,325.74","3,321.75","3,325.74","3,308.31",,-0.01%
23/09/2022,"3,326.16","3,345.45","3,345.85","3,324.94",,-0.70%
22/09/2022,"3,349.77","3,344.34","3,358.07","3,341.11",,-0.35%
21/09/2022,"3,361.47","3,373.33","3,373.33","3,358.62",,-0.35%
20/09/2022,"3,373.33","3,377.29","3,380.13","3,371.84",,-0.17%
19/09/2022,"3,378.93","3,382.05","3,382.11","3,371.29",,-0.32%
16/09/2022,"3,389.71","3,373.06","3,389.71","3,364.19",,0.33%
15/09/2022,"3,378.40","3,388.61","3,391.23","3,377.52",,-0.34%
14/09/2022,"3,389.78","3,381.35","3,392.34","3,378.29",,-0.35%
13/09/2022,"3,401.63","3,399.10","3,402.97","3,396.78",,0.15%
12/09/2022,"3,396.38","3,396.01","3,402.88","3,394.36",,0.00%
09/09/2022,"3,396.38","3,390.37","3,406.59","3,388.07",,0.33%
08/09/2022,"3,385.10","3,391.20","3,394.70","3,377.37",,-0.04%
07/09/2022,"3,386.38","3,377.91","3,392.76","3,371.14",,0.09%
06/09/2022,"3,383.42","3,391.24","3,395.38","3,378.10",,-0.23%
05/09/2022,"3,391.24","3,389.09","3,400.30","3,383.26",,-0.27%
02/09/2022,"3,400.36","3,397.31","3,400.46","3,395.69",,0.10%
01/09/2022,"3,396.92","3,397.16","3,403.59","3,396.33",,-0.24%
31/08/2022,"3,405.10","3,389.91","3,406.42","3,386.72",,0.49%
30/08/2022,"3,388.36","3,391.74","3,394.40","3,382.30",,-0.12%
29/08/2022,"3,392.42","3,389.30","3,394.19","3,382.14",,-0.45%
26/08/2022,"3,407.72","3,421.42","3,421.42","3,407.05",,-0.37%
25/08/2022,"3,420.52","3,424.27","3,424.40","3,416.85",,0.10%
24/08/2022,"3,417.14","3,424.17","3,425.15","3,408.88",,-0.34%
23/08/2022,"3,428.63","3,420.20","3,429.91","3,411.21",,0.28%
22/08/2022,"3,418.95","3,429.91","3,431.97","3,417.70",,-0.42%
19/08/2022,"3,433.48","3,449.11","3,449.11","3,432.33",,-0.45%
18/08/2022,"3,449.11","3,451.36","3,453.45","3,443.45",,-0.07%
17/08/2022,"3,451.36","3,448.31","3,457.46","3,448.09",,0.09%
16/08/2022,"3,448.31","3,447.36","3,451.50","3,443.52",,-0.20%
15/08/2022,"3,455.38","3,469.95","3,469.95","3,454.74",,-0.42%
12/08/2022,"3,469.95","3,468.62","3,474.97","3,467.60",,0.04%
11/08/2022,"3,468.62","3,478.72","3,478.72","3,466.99",,-0.29%
10/08/2022,"3,478.72","3,463.83","3,479.10","3,459.32",,0.43%
09/08/2022,"3,463.83","3,464.95","3,465.69","3,461.66",,-0.03%
08/08/2022,"3,464.95","3,459.83","3,464.95","3,456.94",,0.17%
05/08/2022,"3,459.09","3,470.66","3,470.69","3,458.73",,-0.22%
04/08/2022,"3,466.73","3,465.93","3,468.35","3,460.27",,0.11%
03/08/2022,"3,462.77","3,456.80","3,467.04","3,455.99",,0.10%
02/08/2022,"3,459.17","3,447.79","3,461.11","3,444.26",,0.23%
01/08/2022,"3,451.13","3,459.14","3,462.51","3,447.95",,-0.28%
29/07/2022,"3,460.75","3,464.14","3,472.02","3,456.68",,-0.05%
28/07/2022,"3,462.60","3,467.81","3,470.80","3,460.22",,0.09%
27/07/2022,"3,459.35","3,456.09","3,463.45","3,450.93",,0.10%
26/07/2022,"3,455.89","3,467.60","3,467.60","3,452.74",,-0.25%
25/07/2022,"3,464.70","3,464.95","3,468.69","3,461.32",,-0.06%
22/07/2022,"3,466.67","3,462.33","3,468.82","3,456.48",,0.18%
21/07/2022,"3,460.30","3,462.91","3,465.44","3,457.21",,-0.18%
20/07/2022,"3,466.63","3,474.34","3,476.30","3,465.86",,-0.16%
19/07/2022,"3,472.01","3,475.12","3,476.02","3,466.53",,-0.15%
18/07/2022,"3,477.18","3,475.79","3,482.99","3,468.87",,0.18%
15/07/2022,"3,470.99","3,468.75","3,474.96","3,461.70",,0.13%
14/07/2022,"3,466.50","3,477.53","3,481.00","3,460.71",,-0.44%
13/07/2022,"3,481.77","3,478.92","3,483.00","3,470.70",,0.09%
12/07/2022,"3,478.76","3,475.91","3,481.90","3,468.03",,0.08%
11/07/2022,"3,475.91","3,488.29","3,488.29","3,474.90",,-0.37%
08/07/2022,"3,488.67","3,486.60","3,491.61","3,478.87",,0.11%
07/07/2022,"3,484.78","3,484.65","3,490.95","3,479.57",,-0.01%
06/07/2022,"3,485.10","3,478.83","3,488.51","3,478.80",,0.23%
05/07/2022,"3,477.01","3,486.90","3,493.86","3,474.41",,-0.23%
04/07/2022,"3,485.04","3,480.00","3,494.38","3,478.48",,0.17%
01/07/2022,"3,479.08","3,475.50","3,482.16","3,465.04",,0.18%
30/06/2022,"3,472.75","3,470.26","3,480.04","3,469.00",,-0.01%
29/06/2022,"3,473.14","3,468.53","3,479.42","3,465.50",,0.16%
28/06/2022,"3,467.48","3,471.59","3,484.09","3,464.20",,-0.19%
27/06/2022,"3,474.03","3,474.70","3,479.93","3,471.98",,-0.05%
24/06/2022,"3,475.74","3,472.80","3,478.86","3,468.70",,0.14%
23/06/2022,"3,470.77","3,465.96","3,471.81","3,460.43",,0.11%
22/06/2022,"3,467.10","3,473.21","3,473.21","3,455.00",,-0.16%
21/06/2022,"3,472.75","3,476.45","3,481.35","3,466.03",,0.03%
20/06/2022,"3,471.79","3,462.41","3,483.04","3,456.36",,0.38%
17/06/2022,"3,458.57","3,469.29","3,472.64","3,457.24",,-0.23%
16/06/2022,"3,466.43","3,471.10","3,472.26","3,457.34",,0.17%
15/06/2022,"3,460.63","3,450.64","3,466.39","3,450.64",,0.49%
14/06/2022,"3,443.85","3,431.68","3,458.90","3,431.09",,0.27%
13/06/2022,"3,434.70","3,439.85","3,450.46","3,432.33",,-0.60%
10/06/2022,"3,455.44","3,461.39","3,470.64","3,450.48",,-0.15%
09/06/2022,"3,460.72","3,464.39","3,477.31","3,459.55",,-0.26%
08/06/2022,"3,469.91","3,478.06","3,480.65","3,462.17",,-0.19%
07/06/2022,"3,476.64","3,484.77","3,484.77","3,472.08",,-0.22%
06/06/2022,"3,484.40","3,491.80","3,492.98","3,483.22",,0.07%
03/06/2022,"3,482.13","3,483.02","3,483.93","3,481.00",,-0.03%
02/06/2022,"3,483.02","3,466.46","3,483.45","3,460.58",,0.38%
01/06/2022,"3,469.88","3,478.04","3,481.52","3,462.77",,-0.17%
31/05/2022,"3,475.72","3,474.85","3,486.45","3,472.79",,-0.13%
30/05/2022,"3,480.17","3,461.10","3,488.78","3,460.97",,0.49%
27/05/2022,"3,463.06","3,437.48","3,466.58","3,437.45",,0.55%
26/05/2022,"3,444.18","3,466.66","3,466.66","3,436.55",,-0.63%
25/05/2022,"3,466.04","3,485.94","3,488.37","3,462.62",,-0.68%
24/05/2022,"3,489.76","3,479.05","3,492.13","3,471.66",,0.15%
23/05/2022,"3,484.57","3,470.23","3,487.72","3,459.34",,0.66%
20/05/2022,"3,461.86","3,443.81","3,475.65","3,440.32",,0.38%
19/05/2022,"3,448.79","3,422.14","3,449.53","3,418.74",,0.67%
18/05/2022,"3,426.01","3,430.25","3,434.53","3,421.75",,-0.18%
17/05/2022,"3,432.18","3,407.56","3,439.97","3,406.00",,0.84%
16/05/2022,"3,403.60","3,406.24","3,409.12","3,393.76",,0.08%
13/05/2022,"3,400.72","3,401.01","3,407.50","3,389.63",,-0.08%
12/05/2022,"3,403.34","3,424.44","3,427.51","3,398.01",,-0.78%
11/05/2022,"3,430.24","3,407.09","3,437.97","3,406.18",,0.69%
10/05/2022,"3,406.64","3,409.56","3,429.60","3,404.42",,-0.10%
09/05/2022,"3,409.95","3,424.17","3,430.77","3,408.54",,-0.98%
06/05/2022,"3,443.53","3,446.77","3,447.28","3,428.74",,-0.16%
05/05/2022,"3,449.04","3,484.86","3,484.86","3,449.04",,-0.76%
04/05/2022,"3,475.52","3,475.00","3,476.81","3,473.94",,0.02%
03/05/2022,"3,474.84","3,474.84","3,474.84","3,474.84",,0.00%
02/05/2022,"3,474.84","3,474.84","3,474.84","3,474.84",,0.00%
29/04/2022,"3,474.84","3,470.55","3,487.51","3,451.77",,0.29%
28/04/2022,"3,464.79","3,500.85","3,501.84","3,462.20",,-1.03%
27/04/2022,"3,500.93","3,501.24","3,509.48","3,498.26",,-0.08%
26/04/2022,"3,503.72","3,503.31","3,520.65","3,501.84",,-0.01%
25/04/2022,"3,504.08","3,525.44","3,526.39","3,493.54",,-0.81%
22/04/2022,"3,532.75","3,559.30","3,560.65","3,529.83",,-0.76%
21/04/2022,"3,559.79","3,579.53","3,583.65","3,557.95",,-0.49%
20/04/2022,"3,577.47","3,581.79","3,593.64","3,576.44",,-0.37%
19/04/2022,"3,590.75","3,595.49","3,601.25","3,588.00",,-0.16%
18/04/2022,"3,596.67","3,591.55","3,602.35","3,591.30",,0.06%
15/04/2022,"3,594.46","3,590.87","3,596.19","3,584.43",,0.11%
14/04/2022,"3,590.48","3,595.18","3,598.15","3,588.45",,-0.10%
13/04/2022,"3,594.19","3,594.25","3,604.87","3,592.05",,-0.04%
12/04/2022,"3,595.64","3,587.32","3,596.94","3,586.20",,0.18%
11/04/2022,"3,589.01","3,591.55","3,591.89","3,585.97",,-0.08%
08/04/2022,"3,591.83","3,593.02","3,597.75","3,588.88",,-0.07%
07/04/2022,"3,594.27","3,594.42","3,597.21","3,589.70",,-0.04%
06/04/2022,"3,595.54","3,589.76","3,597.67","3,586.23",,0.02%
05/04/2022,"3,594.95","3,590.78","3,595.18","3,589.84",,0.12%
04/04/2022,"3,590.63","3,591.02","3,591.57","3,588.74",,0.04%
01/04/2022,"3,589.29","3,600.90","3,601.33","3,587.38",,-0.37%
31/03/2022,"3,602.60","3,600.30","3,604.25","3,594.88",,0.05%
30/03/2022,"3,600.78","3,593.63","3,602.17","3,592.51",,0.21%
29/03/2022,"3,593.15","3,590.64","3,595.06","3,587.18",,0.11%
28/03/2022,"3,589.05","3,592.72","3,593.78","3,579.91",,-0.07%
25/03/2022,"3,591.39","3,593.10","3,597.62","3,590.02",,-0.01%
24/03/2022,"3,591.77","3,587.88","3,592.71","3,584.26",,0.06%
23/03/2022,"3,589.62","3,593.48","3,594.69","3,586.69",,-0.08%
22/03/2022,"3,592.66","3,593.33","3,597.62","3,588.74",,-0.12%
21/03/2022,"3,597.00","3,594.45","3,600.17","3,588.82",,0.07%
18/03/2022,"3,594.45","3,601.33","3,603.70","3,589.46",,-0.23%
17/03/2022,"3,602.89","3,606.04","3,608.43","3,598.54",,0.03%
16/03/2022,"3,601.96","3,592.37","3,607.89","3,592.23",,0.27%
15/03/2022,"3,592.31","3,597.41","3,597.41","3,584.00",,-0.14%
14/03/2022,"3,597.41","3,604.22","3,606.40","3,593.44",,-0.31%
11/03/2022,"3,608.63","3,611.36","3,624.97","3,608.35",,-0.12%
10/03/2022,"3,612.84","3,616.79","3,618.31","3,611.06",,-0.05%
09/03/2022,"3,614.81","3,616.60","3,618.94","3,609.01",,-0.03%
08/03/2022,"3,615.86","3,617.68","3,622.04","3,614.31",,0.02%
07/03/2022,"3,615.05","3,610.61","3,618.25","3,610.47",,0.03%
04/03/2022,"3,613.95","3,613.45","3,617.78","3,611.34",,0.01%
03/03/2022,"3,613.45","3,615.23","3,617.65","3,609.43",,-0.02%
02/03/2022,"3,614.09","3,614.08","3,619.46","3,610.46",,-0.02%
01/03/2022,"3,614.83","3,616.59","3,616.83","3,612.01",,-0.01%
28/02/2022,"3,615.33","3,615.75","3,623.78","3,610.34",,0.04%
25/02/2022,"3,613.77","3,612.58","3,617.75","3,610.74",,0.13%
24/02/2022,"3,609.09","3,611.03","3,617.61","3,607.17",,-0.16%
23/02/2022,"3,614.80","3,607.00","3,616.55","3,605.19",,0.22%
22/02/2022,"3,607.02","3,598.20","3,609.53","3,592.53",,0.20%
21/02/2022,"3,599.70","3,608.03","3,612.29","3,597.94",,-0.26%
18/02/2022,"3,609.15","3,596.88","3,620.41","3,596.56",,0.38%
17/02/2022,"3,595.54","3,593.45","3,599.12","3,592.35",,0.13%
16/02/2022,"3,590.71","3,589.92","3,593.03","3,586.36",,0.03%
15/02/2022,"3,589.56","3,577.16","3,590.36","3,576.26",,0.40%
14/02/2022,"3,575.25","3,570.27","3,579.58","3,565.62",,0.14%
11/02/2022,"3,570.27","3,567.77","3,571.49","3,561.98",,0.01%
10/02/2022,"3,569.75","3,566.77","3,572.65","3,565.37",,0.10%
09/02/2022,"3,566.10","3,569.77","3,575.92","3,565.56",,-0.07%
08/02/2022,"3,568.66","3,565.91","3,572.95","3,563.72",,0.17%
07/02/2022,"3,562.63","3,577.10","3,577.10","3,560.14",,0.05%
04/02/2022,"3,560.76","3,560.76","3,560.76","3,560.76",,0.00%
03/02/2022,"3,560.76","3,560.76","3,560.76","3,560.76",,0.00%
02/02/2022,"3,560.76","3,560.76","3,560.76","3,560.76",,0.00%
01/02/2022,"3,560.76","3,560.76","3,560.76","3,560.76",,0.00%
31/01/2022,"3,560.76","3,560.76","3,560.76","3,560.76",,0.00%
28/01/2022,"3,560.76","3,556.73","3,567.16","3,555.73",,0.16%
27/01/2022,"3,555.11","3,572.27","3,572.70","3,553.80",,-0.72%
26/01/2022,"3,580.98","3,580.07","3,587.05","3,577.81",,0.08%
25/01/2022,"3,578.03","3,575.41","3,586.58","3,574.50",,-0.15%
24/01/2022,"3,583.30","3,572.25","3,589.34","3,572.02",,0.37%
21/01/2022,"3,569.96","3,569.77","3,574.81","3,565.10",,-0.06%
20/01/2022,"3,571.97","3,579.06","3,584.43","3,568.11",,-0.18%
19/01/2022,"3,578.41","3,582.36","3,590.66","3,572.55",,-0.12%
18/01/2022,"3,582.59","3,581.25","3,599.10","3,579.52",,0.07%
17/01/2022,"3,580.24","3,572.36","3,582.89","3,572.10",,0.13%
14/01/2022,"3,575.62","3,573.99","3,585.18","3,567.72",,0.11%
13/01/2022,"3,571.63","3,570.30","3,574.41","3,565.20",,0.04%
12/01/2022,"3,570.16","3,564.33","3,571.17","3,563.59",,0.25%
11/01/2022,"3,561.37","3,562.35","3,567.50","3,559.49",,0.04%
10/01/2022,"3,560.12","3,559.55","3,570.90","3,556.45",,0.07%
07/01/2022,"3,557.66","3,566.59","3,568.05","3,554.84",,-0.18%
06/01/2022,"3,564.15","3,572.61","3,580.58","3,562.54",,-0.34%
05/01/2022,"3,576.17","3,570.79","3,577.33","3,567.12",,0.15%
04/01/2022,"3,570.71","3,586.88","3,587.27","3,567.01",,-0.70%
03/01/2022,"3,595.76","3,595.76","3,595.76","3,595.76",,0.00%
31/12/2021,"3,595.76","3,571.10","3,604.99","3,567.93",,0.64%
30/12/2021,"3,572.83","3,582.65","3,586.03","3,571.06",,-0.30%
29/12/2021,"3,583.71","3,586.29","3,586.38","3,580.93",,-0.07%
28/12/2021,"3,586.29","3,581.64","3,592.96","3,578.41",,0.13%
27/12/2021,"3,581.72","3,586.82","3,587.77","3,575.38",,-0.19%
24/12/2021,"3,588.46","3,602.09","3,603.65","3,586.60",,-0.41%
23/12/2021,"3,603.08","3,605.27","3,607.82","3,597.52",,-0.04%
22/12/2021,"3,604.45","3,606.38","3,608.58","3,595.98",,0.14%
21/12/2021,"3,599.39","3,597.23","3,601.64","3,588.85",,0.08%
20/12/2021,"3,596.54","3,600.69","3,604.19","3,591.44",,-0.22%
17/12/2021,"3,604.65","3,610.01","3,617.19","3,596.16",,-0.16%
16/12/2021,"3,610.46","3,618.19","3,621.60","3,608.51",,-0.20%
15/12/2021,"3,617.56","3,615.25","3,626.29","3,614.18",,0.11%
14/12/2021,"3,613.64","3,606.69","3,620.28","3,605.74",,0.12%
13/12/2021,"3,609.24","3,618.76","3,625.33","3,607.90",,-0.17%
10/12/2021,"3,615.39","3,601.76","3,625.44","3,601.20",,0.29%
09/12/2021,"3,604.80","3,612.76","3,625.72","3,604.24",,-0.26%
08/12/2021,"3,614.29","3,624.24","3,630.65","3,606.92",,-0.27%
07/12/2021,"3,624.24","3,612.78","3,631.11","3,611.44",,0.37%
06/12/2021,"3,611.03","3,584.83","3,629.65","3,583.40",,0.81%
03/12/2021,"3,581.96","3,565.10","3,587.77","3,558.45",,0.47%
02/12/2021,"3,565.10","3,565.38","3,568.71","3,562.01",,-0.05%
01/12/2021,"3,566.97","3,563.62","3,571.21","3,563.17",,0.03%
30/11/2021,"3,565.75","3,557.77","3,567.75","3,557.46",,0.37%
29/11/2021,"3,552.68","3,546.85","3,558.38","3,546.85",,0.15%
26/11/2021,"3,547.47","3,550.66","3,550.70","3,545.74",,-0.09%
25/11/2021,"3,550.66","3,550.09","3,552.60","3,548.01",,0.03%
24/11/2021,"3,549.55","3,549.52","3,554.79","3,546.01",,0.04%
23/11/2021,"3,548.26","3,551.07","3,553.43","3,546.63",,-0.08%
22/11/2021,"3,551.07","3,546.09","3,556.15","3,545.95",,0.08%
19/11/2021,"3,548.06","3,548.89","3,552.09","3,545.06",,0.01%
18/11/2021,"3,547.55","3,551.77","3,555.13","3,545.61",,-0.12%
17/11/2021,"3,551.76","3,545.35","3,553.89","3,542.28",,0.24%
16/11/2021,"3,543.10","3,548.68","3,557.95","3,540.22",,-0.14%
15/11/2021,"3,547.99","3,548.90","3,551.83","3,545.96",,-0.04%
12/11/2021,"3,549.57","3,540.75","3,550.43","3,537.86",,0.16%
11/11/2021,"3,543.91","3,546.96","3,546.96","3,533.71",,-0.09%
10/11/2021,"3,546.96","3,545.00","3,550.60","3,542.75",,0.06%
09/11/2021,"3,545.00","3,544.94","3,548.05","3,541.65",,0.01%
08/11/2021,"3,544.75","3,545.71","3,546.36","3,540.49",,0.01%
05/11/2021,"3,544.51","3,546.39","3,546.45","3,540.59",,-0.04%
04/11/2021,"3,545.92","3,556.57","3,559.21","3,543.81",,-0.14%
03/11/2021,"3,550.72","3,553.93","3,558.63","3,549.69",,-0.11%
02/11/2021,"3,554.46","3,557.36","3,557.76","3,552.59",,-0.06%
01/11/2021,"3,556.75","3,551.60","3,558.72","3,549.96",,0.14%
29/10/2021,"3,551.73","3,559.30","3,561.82","3,549.71",,-0.23%
28/10/2021,"3,560.00","3,557.43","3,560.25","3,553.26",,0.00%
27/10/2021,"3,560.16","3,566.61","3,567.17","3,556.90",,-0.15%
26/10/2021,"3,565.49","3,565.22","3,568.45","3,563.01",,0.06%
25/10/2021,"3,563.38","3,562.38","3,567.49","3,558.64",,-0.01%
22/10/2021,"3,563.77","3,559.88","3,566.06","3,553.93",,0.15%
21/10/2021,"3,558.60","3,558.96","3,563.01","3,553.12",,0.00%
20/10/2021,"3,558.71","3,566.02","3,566.02","3,556.82",,-0.19%
19/10/2021,"3,565.52","3,539.82","3,567.18","3,539.82",,0.73%
18/10/2021,"3,539.82","3,537.81","3,543.13","3,533.74",,0.09%
15/10/2021,"3,536.63","3,536.19","3,542.19","3,533.45",,0.08%
14/10/2021,"3,533.88","3,537.31","3,538.72","3,532.87",,-0.18%
13/10/2021,"3,540.40","3,528.08","3,541.96","3,527.30",,0.32%
12/10/2021,"3,528.95","3,523.79","3,530.56","3,522.80",,0.02%
11/10/2021,"3,528.33","3,532.48","3,537.22","3,528.13",,-0.10%
08/10/2021,"3,531.79","3,529.04","3,534.26","3,526.87",,0.04%
07/10/2021,"3,530.51","3,530.60","3,531.45","3,529.43",,0.00%
06/10/2021,"3,530.51","3,530.83","3,537.50","3,529.82",,0.02%
05/10/2021,"3,529.74","3,530.28","3,531.14","3,529.43",,-0.02%
04/10/2021,"3,530.44","3,530.21","3,531.22","3,529.59",,0.01%
01/10/2021,"3,530.21","3,530.60","3,531.29","3,529.59",,-0.01%
30/09/2021,"3,530.51","3,516.49","3,532.47","3,514.28",,0.40%
29/09/2021,"3,516.49","3,522.99","3,522.99","3,514.64",,-0.20%
28/09/2021,"3,523.67","3,524.62","3,530.43","3,521.44",,-0.07%
27/09/2021,"3,526.10","3,526.26","3,527.77","3,521.16",,0.16%
24/09/2021,"3,520.35","3,524.01","3,526.14","3,517.81",,-0.12%
23/09/2021,"3,524.67","3,517.79","3,528.93","3,517.30",,0.07%
22/09/2021,"3,522.13","3,519.81","3,523.59","3,515.41",,0.07%
21/09/2021,"3,519.81","3,520.51","3,523.06","3,519.81",,-0.05%
20/09/2021,"3,521.51","3,522.14","3,523.22","3,521.51",,0.00%
17/09/2021,"3,521.59","3,525.34","3,532.59","3,519.20",,-0.06%
16/09/2021,"3,523.65","3,537.52","3,539.62","3,522.34",,-0.41%
15/09/2021,"3,538.13","3,532.43","3,539.70","3,530.64",,0.10%
14/09/2021,"3,534.68","3,529.75","3,536.13","3,527.17",,0.20%
13/09/2021,"3,527.77","3,532.71","3,532.71","3,523.74",,-0.10%
10/09/2021,"3,531.47","3,525.78","3,536.74","3,525.38",,0.14%
09/09/2021,"3,526.66","3,521.90","3,528.91","3,520.77",,0.13%
08/09/2021,"3,522.01","3,520.77","3,525.23","3,518.28",,0.07%
07/09/2021,"3,519.55","3,526.34","3,530.81","3,518.29",,-0.14%
06/09/2021,"3,524.59","3,529.03","3,530.05","3,522.82",,-0.09%
03/09/2021,"3,527.87","3,526.56","3,538.62","3,523.26",,0.06%
02/09/2021,"3,525.91","3,523.99","3,527.49","3,521.32",,0.05%
01/09/2021,"3,524.02","3,525.75","3,527.47","3,517.93",,-0.07%
31/08/2021,"3,526.33","3,521.57","3,529.44","3,518.96",,0.11%
30/08/2021,"3,522.33","3,524.60","3,526.35","3,519.50",,0.03%
27/08/2021,"3,521.44","3,515.73","3,521.46","3,511.17",,0.16%
26/08/2021,"3,515.73","3,521.41","3,521.91","3,512.28",,-0.11%
25/08/2021,"3,519.53","3,526.44","3,526.47","3,517.20",,-0.20%
24/08/2021,"3,526.44","3,523.34","3,528.51","3,519.64",,0.13%
23/08/2021,"3,521.95","3,516.14","3,523.42","3,512.49",,0.32%
20/08/2021,"3,510.73","3,512.39","3,514.05","3,507.45",,-0.07%
19/08/2021,"3,513.01","3,517.30","3,518.18","3,509.73",,-0.12%
18/08/2021,"3,517.28","3,520.22","3,523.33","3,516.11",,-0.08%
17/08/2021,"3,520.22","3,522.18","3,526.64","3,518.68",,-0.19%
16/08/2021,"3,526.80","3,524.95","3,528.33","3,522.37",,0.05%
13/08/2021,"3,524.95","3,521.23","3,525.47","3,519.06",,0.12%
12/08/2021,"3,520.58","3,521.86","3,527.53","3,517.69",,0.00%
11/08/2021,"3,520.52","3,539.16","3,541.48","3,514.17",,-0.24%
10/08/2021,"3,528.83","3,536.54","3,540.00","3,528.45",,-0.16%
09/08/2021,"3,534.53","3,536.83","3,546.36","3,532.78",,-0.06%
06/08/2021,"3,536.83","3,547.59","3,551.49","3,536.12",,-0.37%
05/08/2021,"3,550.09","3,548.35","3,551.92","3,547.93",,0.04%
04/08/2021,"3,548.81","3,549.97","3,554.75","3,548.28",,0.03%
03/08/2021,"3,547.70","3,552.25","3,556.04","3,545.02",,-0.12%
02/08/2021,"3,551.87","3,552.61","3,554.15","3,548.30",,-0.02%
30/07/2021,"3,552.61","3,552.87","3,560.61","3,548.33",,-0.13%
29/07/2021,"3,557.33","3,543.52","3,558.43","3,543.52",,0.39%
28/07/2021,"3,543.52","3,534.29","3,544.48","3,533.14",,0.29%
27/07/2021,"3,533.40","3,552.94","3,556.23","3,532.31",,-0.45%
26/07/2021,"3,549.26","3,551.01","3,552.06","3,546.44",,-0.01%
23/07/2021,"3,549.72","3,557.63","3,558.59","3,548.90",,-0.19%
22/07/2021,"3,556.37","3,559.93","3,561.65","3,555.79",,-0.09%
21/07/2021,"3,559.68","3,554.52","3,561.20","3,551.51",,0.24%
20/07/2021,"3,551.04","3,549.00","3,555.68","3,546.84",,0.11%
19/07/2021,"3,547.03","3,551.78","3,554.86","3,546.00",,-0.13%
16/07/2021,"3,551.78","3,559.43","3,561.26","3,551.42",,-0.28%
15/07/2021,"3,561.58","3,557.41","3,564.87","3,556.97",,0.12%
14/07/2021,"3,557.41","3,557.49","3,567.94","3,552.47",,0.00%
13/07/2021,"3,557.49","3,558.35","3,563.40","3,553.75",,0.06%
12/07/2021,"3,555.22","3,551.83","3,558.11","3,550.35",,0.14%
09/07/2021,"3,550.35","3,548.05","3,551.73","3,543.24",,0.14%
08/07/2021,"3,545.22","3,553.65","3,556.40","3,543.85",,-0.30%
07/07/2021,"3,555.95","3,552.74","3,562.42","3,552.25",,0.13%
06/07/2021,"3,551.29","3,559.51","3,562.76","3,550.27",,-0.18%
