time,open,high,low,close,volume,symbol,name,country
2026-03-03,6800.26,6840.05,6710.42,6816.63,3509315001,INX,S&P 500,US
2026-03-04,6831.69,6885.94,6811.64,6869.5,3193784051,INX,S&P 500,US
2026-03-05,6851.08,6870.43,6770.78,6830.71,3703063165,INX,S&P 500,US
2026-03-06,6769.03,6773.42,6711.56,6740.02,3407767395,INX,S&P 500,US
2026-03-09,6699.8,6810.44,6636.04,6795.99,3701318518,INX,S&P 500,US
2026-03-10,6796.56,6845.08,6759.74,6781.48,3146682858,INX,S&P 500,US
2026-03-11,6790.09,6811.15,6745.59,6775.8,2979127057,INX,S&P 500,US
2026-03-12,6740.88,6740.88,6670.4,6672.62,3496195599,INX,S&P 500,US
2026-03-13,6673.49,6733.3,6623.92,6632.19,2964237203,INX,S&P 500,US
2026-03-16,6674.37,6729.79,6674.37,6699.38,3025489352,INX,S&P 500,US
2026-03-17,6722.35,6754.3,6710.8,6716.09,2900989570,INX,S&P 500,US
2024-09-05,2791.76,2804.09,2765.64,2765.81,25364537500,000001,Shanghai Composite,CN
2024-09-08,2754.72,2756.56,2726.97,2736.49,26146884700,000001,Shanghai Composite,CN
2024-09-09,2737.88,2750.12,2718.63,2744.19,26215901500,000001,Shanghai Composite,CN
2024-09-10,2732.73,2732.73,2710.62,2721.8,24226490000,000001,Shanghai Composite,CN
2024-09-11,2722.14,2734.68,2716.56,2717.12,24008431500,000001,Shanghai Composite,CN
2024-09-12,2718.99,2728.78,2703.37,2704.09,25127003800,000001,Shanghai Composite,CN
2024-09-17,2705.35,2724.11,2689.7,2717.28,24781713200,000001,Shanghai Composite,CN
2024-09-18,2723.21,2747.74,2697.78,2736.02,31520838900,000001,Shanghai Composite,CN
2024-09-19,2734.23,2741.16,2717.95,2736.81,28564462700,000001,Shanghai Composite,CN
2024-09-22,2735.39,2760.48,2731.36,2748.92,25764215400,000001,Shanghai Composite,CN
2024-09-23,2770.75,2863.15,2761.37,2863.13,47761954500,000001,Shanghai Composite,CN
2024-09-24,2901.42,2952.45,2889.05,2896.31,56825981600,000001,Shanghai Composite,CN
2024-09-25,2893.75,3000.95,2889.01,3000.95,57631926100,000001,Shanghai Composite,CN
2024-09-26,3049.1,3087.53,3017.45,3087.53,49228716300,000001,Shanghai Composite,CN
2024-09-29,3194.72,3358.59,3153.7,3336.5,110233791700,000001,Shanghai Composite,CN
2024-10-07,3674.4,3674.4,3372.19,3489.78,131346019500,000001,Shanghai Composite,CN
2024-10-08,3427.22,3437.16,3249.16,3258.86,99275725600,000001,Shanghai Composite,CN
2024-10-09,3277.69,3379.81,3228.12,3301.93,83450025700,000001,Shanghai Composite,CN
2024-10-10,3287.87,3297.75,3187.99,3217.74,60602743300,000001,Shanghai Composite,CN
2024-10-13,3241.43,3294.62,3203.9,3284.32,63146685900,000001,Shanghai Composite,CN
2024-10-14,3265.75,3285.21,3201.29,3201.29,56605455800,000001,Shanghai Composite,CN
2024-10-15,3169.17,3236.85,3167.74,3202.95,51581399700,000001,Shanghai Composite,CN
2024-10-16,3220.73,3241.57,3169.38,3169.38,52861177200,000001,Shanghai Composite,CN
2024-10-17,3165.97,3313.98,3152.82,3261.56,69301462300,000001,Shanghai Composite,CN
2024-10-20,3276.06,3300.66,3239.1,3268.11,66815029900,000001,Shanghai Composite,CN
2024-10-21,3263.82,3294.96,3255.14,3285.87,57491378100,000001,Shanghai Composite,CN
2024-10-22,3285.25,3331.08,3277.07,3302.8,65044412800,000001,Shanghai Composite,CN
2024-10-23,3287.82,3292.94,3266.88,3280.26,51982707400,000001,Shanghai Composite,CN
2024-10-24,3280.76,3319.36,3276.13,3299.7,59565170700,000001,Shanghai Composite,CN
2024-10-27,3300.46,3322.2,3279.72,3322.2,67237313100,000001,Shanghai Composite,CN
2024-10-28,3328.09,3340.46,3284.21,3286.41,72532615400,000001,Shanghai Composite,CN
2024-10-29,3273.64,3291.68,3244.81,3266.24,66901809000,000001,Shanghai Composite,CN
2024-10-30,3267.98,3295.74,3252.39,3279.82,78464909400,000001,Shanghai Composite,CN
2024-10-31,3275.58,3305.32,3258.73,3272.01,85205532000,000001,Shanghai Composite,CN
2024-11-03,3275.68,3310.21,3263.84,3310.21,66507745400,000001,Shanghai Composite,CN
2024-11-04,3306.81,3386.99,3302.05,3386.99,82112490200,000001,Shanghai Composite,CN
2024-11-05,3395.22,3421.0,3367.08,3383.81,89585593000,000001,Shanghai Composite,CN
2024-11-06,3359.99,3470.66,3356.26,3470.66,95955668000,000001,Shanghai Composite,CN
2024-11-07,3502.13,3509.82,3443.19,3452.3,96403456200,000001,Shanghai Composite,CN
2024-11-10,3432.37,3471.12,3416.73,3470.07,81802543600,000001,Shanghai Composite,CN
2024-11-11,3469.89,3489.42,3402.04,3421.97,81792652400,000001,Shanghai Composite,CN
2024-11-12,3406.92,3442.3,3404.53,3439.28,67366234800,000001,Shanghai Composite,CN
2024-11-13,3429.51,3441.77,3376.15,3379.84,63155669000,000001,Shanghai Composite,CN
2024-11-14,3369.81,3391.32,3330.73,3330.73,63028558300,000001,Shanghai Composite,CN
2024-11-17,3344.69,3386.9,3309.01,3323.85,74395069200,000001,Shanghai Composite,CN
2024-11-18,3324.88,3346.76,3284.13,3346.01,62502415100,000001,Shanghai Composite,CN
2024-11-19,3337.68,3375.25,3333.0,3367.99,56615428900,000001,Shanghai Composite,CN
2024-11-20,3362.94,3378.52,3348.86,3370.4,53033183000,000001,Shanghai Composite,CN
2024-11-21,3368.04,3372.0,3267.19,3267.19,63068779000,000001,Shanghai Composite,CN
2024-11-24,3274.88,3285.46,3232.92,3263.76,53889739000,000001,Shanghai Composite,CN
2024-11-25,3256.86,3285.33,3252.87,3259.76,47221930400,000001,Shanghai Composite,CN
2024-11-26,3250.59,3309.88,3227.36,3309.78,51120230300,000001,Shanghai Composite,CN
2024-11-27,3308.28,3319.26,3290.36,3295.7,51195304700,000001,Shanghai Composite,CN
2024-11-28,3295.21,3357.5,3293.69,3326.46,58022710200,000001,Shanghai Composite,CN
2024-12-01,3328.48,3369.3,3323.01,3363.98,66847776200,000001,Shanghai Composite,CN
2024-12-02,3366.29,3386.62,3348.37,3378.81,66303013900,000001,Shanghai Composite,CN
2024-12-03,3376.57,3388.02,3352.94,3364.65,62102886200,000001,Shanghai Composite,CN
2024-12-04,3353.06,3377.06,3353.06,3368.86,54388574600,000001,Shanghai Composite,CN
2024-12-05,3370.94,3418.26,3364.21,3404.08,69818657200,000001,Shanghai Composite,CN
2024-12-08,3402.63,3426.65,3385.96,3402.53,69490520500,000001,Shanghai Composite,CN
2024-12-09,3490.29,3494.87,3417.77,3422.66,79466803400,000001,Shanghai Composite,CN
2024-12-10,3416.09,3437.81,3416.09,3432.49,68154461000,000001,Shanghai Composite,CN
2024-12-11,3432.28,3464.12,3425.98,3461.5,70009668900,000001,Shanghai Composite,CN
2024-12-12,3442.93,3442.93,3390.75,3391.88,77746414400,000001,Shanghai Composite,CN
2024-12-15,3390.08,3401.93,3376.54,3386.33,62557899600,000001,Shanghai Composite,CN
2024-12-16,3381.81,3396.21,3357.77,3361.48,56894150500,000001,Shanghai Composite,CN
2024-12-17,3371.3,3396.46,3371.3,3382.21,51252497900,000001,Shanghai Composite,CN
2024-12-18,3355.9,3377.53,3346.47,3370.03,51390906300,000001,Shanghai Composite,CN
2024-12-19,3364.48,3390.62,3362.82,3368.07,49096462100,000001,Shanghai Composite,CN
2024-12-22,3367.9,3384.99,3348.28,3351.26,55674724800,000001,Shanghai Composite,CN
2024-12-23,3353.54,3394.9,3352.95,3393.53,47199267300,000001,Shanghai Composite,CN
2024-12-24,3395.11,3406.21,3374.01,3393.35,47131559200,000001,Shanghai Composite,CN
2024-12-25,3389.34,3401.1,3380.26,3398.08,42217727100,000001,Shanghai Composite,CN
2024-12-26,3397.29,3418.95,3388.32,3400.14,50048813000,000001,Shanghai Composite,CN
2024-12-29,3395.4,3412.84,3394.96,3407.33,45526238300,000001,Shanghai Composite,CN
2024-12-30,3406.97,3413.45,3351.76,3351.76,50273106200,000001,Shanghai Composite,CN
2025-01-01,3347.94,3351.72,3242.09,3262.56,56137519900,000001,Shanghai Composite,CN
2025-01-02,3267.08,3273.57,3205.78,3211.43,51759201400,000001,Shanghai Composite,CN
2025-01-05,3209.78,3219.49,3185.46,3206.92,43097840300,000001,Shanghai Composite,CN
2025-01-06,3203.31,3230.85,3190.46,3229.64,40966052900,000001,Shanghai Composite,CN
2025-01-07,3218.86,3246.29,3175.72,3230.17,47286439000,000001,Shanghai Composite,CN
2025-01-08,3220.72,3228.97,3205.91,3211.39,38294355700,000001,Shanghai Composite,CN
2025-01-09,3211.71,3220.11,3168.52,3168.52,40366334800,000001,Shanghai Composite,CN
2025-01-12,3148.83,3172.7,3140.98,3160.76,37274202300,000001,Shanghai Composite,CN
2025-01-13,3165.16,3245.22,3159.43,3240.94,46921270400,000001,Shanghai Composite,CN
2025-01-14,3234.72,3245.9,3222.24,3227.12,40472319900,000001,Shanghai Composite,CN
2025-01-15,3239.03,3265.28,3217.1,3236.03,43065553900,000001,Shanghai Composite,CN
2025-01-16,3226.76,3256.51,3219.77,3241.82,38359926000,000001,Shanghai Composite,CN
2025-01-19,3256.15,3268.26,3238.12,3244.38,40333794800,000001,Shanghai Composite,CN
2025-01-20,3256.83,3258.61,3229.07,3242.62,38458371800,000001,Shanghai Composite,CN
2025-01-21,3235.49,3235.5,3203.38,3213.62,36481751800,000001,Shanghai Composite,CN
2025-01-22,3237.6,3273.52,3229.57,3230.16,45824680300,000001,Shanghai Composite,CN
2025-01-23,3222.88,3260.01,3221.71,3252.63,39865303300,000001,Shanghai Composite,CN
2025-01-26,3256.61,3274.39,3250.6,3250.6,38746764200,000001,Shanghai Composite,CN
2025-02-04,3270.16,3271.02,3220.28,3229.49,40638818100,000001,Shanghai Composite,CN
2025-02-05,3226.58,3271.43,3225.85,3270.66,46084273000,000001,Shanghai Composite,CN
2025-02-06,3269.23,3324.43,3262.51,3303.67,60055845100,000001,Shanghai Composite,CN
2025-02-09,3308.04,3325.36,3299.24,3322.17,54658974900,000001,Shanghai Composite,CN
2025-02-10,3323.67,3324.17,3304.44,3318.06,51194354100,000001,Shanghai Composite,CN
2025-02-11,3312.26,3346.39,3310.39,3346.39,51343782800,000001,Shanghai Composite,CN
2025-02-12,3343.23,3359.18,3332.48,3332.48,56863116100,000001,Shanghai Composite,CN
2025-02-13,3328.48,3349.08,3322.53,3346.72,53233296500,000001,Shanghai Composite,CN
2025-02-16,3355.42,3357.12,3333.19,3355.83,58954656900,000001,Shanghai Composite,CN
2025-02-17,3348.98,3366.01,3314.3,3324.49,56267924000,000001,Shanghai Composite,CN
2025-02-18,3320.78,3352.09,3320.58,3351.54,50291296500,000001,Shanghai Composite,CN
2025-02-19,3347.59,3355.56,3338.03,3350.78,50435711400,000001,Shanghai Composite,CN
2025-02-20,3356.69,3381.06,3339.03,3379.11,60819020600,000001,Shanghai Composite,CN
2025-02-23,3374.08,3384.81,3355.87,3373.03,59818820300,000001,Shanghai Composite,CN
2025-02-24,3345.65,3369.56,3337.84,3346.04,52757856200,000001,Shanghai Composite,CN
2025-02-25,3351.21,3380.21,3351.21,3380.21,55399203100,000001,Shanghai Composite,CN
2025-02-26,3378.45,3388.78,3353.57,3388.06,57581502000,000001,Shanghai Composite,CN
2025-02-27,3374.66,3383.19,3318.72,3320.9,56831950400,000001,Shanghai Composite,CN
2025-03-02,3328.4,3349.02,3304.59,3316.93,50241786200,000001,Shanghai Composite,CN
2025-03-03,3300.5,3327.82,3297.53,3324.21,42999611100,000001,Shanghai Composite,CN
2025-03-04,3324.7,3342.71,3314.15,3341.96,46095269600,000001,Shanghai Composite,CN
2025-03-05,3353.57,3387.05,3348.68,3381.1,53999270900,000001,Shanghai Composite,CN
2025-03-06,3373.18,3390.94,3363.93,3372.55,51766355100,000001,Shanghai Composite,CN
2025-03-09,3373.26,3375.8,3347.19,3366.16,45038083200,000001,Shanghai Composite,CN
2025-03-10,3335.44,3379.83,3334.83,3379.83,44846832300,000001,Shanghai Composite,CN
2025-03-11,3385.69,3392.41,3370.22,3371.92,50219510000,000001,Shanghai Composite,CN
2025-03-12,3371.09,3377.12,3341.12,3358.73,51901347900,000001,Shanghai Composite,CN
2025-03-13,3361.69,3421.23,3360.61,3419.56,58266338800,000001,Shanghai Composite,CN
2025-03-16,3430.81,3436.35,3422.46,3426.13,51568513800,000001,Shanghai Composite,CN
2025-03-17,3434.57,3437.07,3423.3,3429.76,45491606300,000001,Shanghai Composite,CN
2025-03-18,3424.17,3439.05,3414.59,3426.43,44031629900,000001,Shanghai Composite,CN
2025-03-19,3425.22,3427.05,3404.66,3408.95,45163068200,000001,Shanghai Composite,CN
2025-03-20,3401.76,3414.71,3355.84,3364.83,52086263000,000001,Shanghai Composite,CN
2025-03-23,3364.83,3373.69,3340.24,3370.03,51331026000,000001,Shanghai Composite,CN
2025-03-24,3370.0,3379.99,3361.05,3369.98,45635739300,000001,Shanghai Composite,CN
2025-03-25,3365.67,3382.34,3365.67,3368.7,42853377000,000001,Shanghai Composite,CN
2025-03-26,3362.71,3394.03,3351.17,3373.75,41477631400,000001,Shanghai Composite,CN
2025-03-27,3372.04,3375.05,3346.08,3351.31,41228428900,000001,Shanghai Composite,CN
2025-03-30,3343.34,3361.74,3317.74,3335.75,47257197800,000001,Shanghai Composite,CN
2025-03-31,3340.71,3357.62,3338.78,3348.44,42258867000,000001,Shanghai Composite,CN
2025-04-01,3344.17,3361.13,3343.12,3350.13,35012736400,000001,Shanghai Composite,CN
2025-04-02,3319.61,3358.43,3319.61,3342.01,40051782700,000001,Shanghai Composite,CN
2025-04-06,3193.1,3217.78,3040.69,3096.58,66219958400,000001,Shanghai Composite,CN
2025-04-07,3094.26,3145.55,3085.12,3145.55,66224238700,000001,Shanghai Composite,CN
2025-04-08,3110.01,3186.81,3070.08,3186.81,68479717400,000001,Shanghai Composite,CN
2025-04-09,3227.84,3239.94,3201.57,3223.64,59120827300,000001,Shanghai Composite,CN
2025-04-10,3219.51,3249.85,3211.35,3238.23,47553180400,000001,Shanghai Composite,CN
2025-04-13,3251.98,3272.72,3244.73,3262.81,47137322000,000001,Shanghai Composite,CN
2025-04-14,3260.68,3268.98,3246.34,3267.66,39666289500,000001,Shanghai Composite,CN
2025-04-15,3267.66,3276.0,3233.79,3276.0,42953485400,000001,Shanghai Composite,CN
2025-04-16,3261.72,3285.92,3258.15,3280.34,38201269800,000001,Shanghai Composite,CN
2025-04-17,3270.35,3283.09,3262.39,3276.73,35883619300,000001,Shanghai Composite,CN
2025-04-20,3273.14,3298.64,3270.01,3291.43,37930758800,000001,Shanghai Composite,CN
2025-04-21,3289.17,3311.15,3288.33,3299.76,40316761500,000001,Shanghai Composite,CN
2025-04-22,3308.15,3312.19,3293.06,3296.36,41163321200,000001,Shanghai Composite,CN
2025-04-23,3295.15,3313.51,3286.24,3297.29,39284474900,000001,Shanghai Composite,CN
2025-04-24,3300.39,3305.26,3288.75,3295.06,41104319200,000001,Shanghai Composite,CN
2025-04-27,3292.06,3296.93,3279.88,3288.41,41066586300,000001,Shanghai Composite,CN
2025-04-28,3281.45,3294.98,3277.63,3286.65,38896167200,000001,Shanghai Composite,CN
2025-04-29,3284.08,3292.2,3277.55,3279.03,43579433500,000001,Shanghai Composite,CN
2025-05-05,3295.25,3316.45,3286.99,3316.11,47436961700,000001,Shanghai Composite,CN
2025-05-06,3354.97,3356.69,3324.81,3342.67,51115960600,000001,Shanghai Composite,CN
2025-05-07,3331.21,3359.73,3327.9,3352.0,42837776600,000001,Shanghai Composite,CN
2025-05-08,3350.4,3351.22,3335.13,3342.0,39890919100,000001,Shanghai Composite,CN
2025-05-11,3352.97,3372.47,3344.27,3369.24,41823991000,000001,Shanghai Composite,CN
2025-05-12,3386.23,3386.23,3370.25,3374.87,42624070000,000001,Shanghai Composite,CN
2025-05-13,3374.24,3417.31,3368.08,3403.95,46493444100,000001,Shanghai Composite,CN
2025-05-14,3398.43,3402.87,3378.02,3380.82,42410091600,000001,Shanghai Composite,CN
2025-05-15,3374.71,3380.29,3356.66,3367.46,39540103000,000001,Shanghai Composite,CN
2025-05-18,3365.88,3373.6,3356.65,3367.58,40307480500,000001,Shanghai Composite,CN
2025-05-19,3371.69,3387.8,3369.96,3380.48,40554453400,000001,Shanghai Composite,CN
2025-05-20,3380.21,3394.75,3380.21,3387.57,41249616500,000001,Shanghai Composite,CN
2025-05-21,3381.86,3390.59,3376.23,3380.19,39421720600,000001,Shanghai Composite,CN
2025-05-22,3376.87,3389.47,3348.37,3348.37,40022700400,000001,Shanghai Composite,CN
2025-05-25,3346.56,3362.31,3336.36,3346.84,34756210100,000001,Shanghai Composite,CN
2025-05-26,3346.5,3351.57,3332.49,3340.69,34407115700,000001,Shanghai Composite,CN
2025-05-27,3341.85,3348.23,3336.73,3339.93,34155544300,000001,Shanghai Composite,CN
2025-05-28,3340.4,3368.63,3337.42,3363.45,39323380600,000001,Shanghai Composite,CN
2025-05-29,3358.81,3361.28,3341.65,3347.49,38560217000,000001,Shanghai Composite,CN
2025-06-02,3340.07,3367.0,3340.07,3361.98,39806077200,000001,Shanghai Composite,CN
2025-06-03,3363.39,3379.64,3363.39,3376.2,38649464300,000001,Shanghai Composite,CN
2025-06-04,3378.22,3387.76,3371.15,3384.1,40625209300,000001,Shanghai Composite,CN
2025-06-05,3384.29,3391.45,3379.76,3385.36,38012288600,000001,Shanghai Composite,CN
2025-06-08,3388.78,3402.05,3383.07,3399.77,42734794700,000001,Shanghai Composite,CN
2025-06-09,3402.01,3406.45,3365.67,3384.82,48161856800,000001,Shanghai Composite,CN
2025-06-10,3385.46,3413.51,3385.46,3402.32,42409031300,000001,Shanghai Composite,CN
2025-06-11,3397.97,3408.2,3388.87,3402.66,40949061000,000001,Shanghai Composite,CN
2025-06-12,3397.48,3401.55,3370.59,3377.0,51006522100,000001,Shanghai Composite,CN
2025-06-15,3369.37,3389.76,3368.88,3388.73,40538327800,000001,Shanghai Composite,CN
2025-06-16,3388.18,3393.31,3376.42,3387.4,39001244700,000001,Shanghai Composite,CN
2025-06-17,3386.14,3391.71,3369.99,3388.81,37868489100,000001,Shanghai Composite,CN
2025-06-18,3384.29,3386.92,3353.94,3362.11,41532765500,000001,Shanghai Composite,CN
2025-06-19,3358.91,3370.8,3357.71,3359.9,35022366200,000001,Shanghai Composite,CN
2025-06-22,3349.46,3389.45,3347.65,3381.58,38456139700,000001,Shanghai Composite,CN
2025-06-23,3380.08,3423.78,3380.08,3420.57,46096380000,000001,Shanghai Composite,CN
2025-06-24,3419.09,3459.01,3417.41,3455.97,50938406400,000001,Shanghai Composite,CN
2025-06-25,3451.72,3462.75,3446.19,3448.45,49654107700,000001,Shanghai Composite,CN
2025-06-26,3450.69,3462.63,3421.04,3424.23,52312943200,000001,Shanghai Composite,CN
2025-06-29,3423.47,3447.46,3420.11,3444.43,45734804900,000001,Shanghai Composite,CN
2025-06-30,3445.85,3459.59,3441.04,3457.75,44435673900,000001,Shanghai Composite,CN
2025-07-01,3458.17,3461.33,3447.96,3454.79,49811677600,000001,Shanghai Composite,CN
2025-07-02,3456.15,3463.62,3446.97,3461.15,43854346500,000001,Shanghai Composite,CN
2025-07-03,3459.59,3497.22,3455.49,3472.32,50019521000,000001,Shanghai Composite,CN
2025-07-06,3467.98,3474.8,3462.79,3473.13,43663134000,000001,Shanghai Composite,CN
2025-07-07,3474.63,3499.89,3474.63,3497.48,49348477300,000001,Shanghai Composite,CN
2025-07-08,3498.72,3512.67,3491.2,3493.05,52392008800,000001,Shanghai Composite,CN
2025-07-09,3491.5,3526.59,3491.5,3509.68,56415980500,000001,Shanghai Composite,CN
2025-07-10,3511.37,3555.22,3506.8,3510.18,66418524900,000001,Shanghai Composite,CN
2025-07-13,3513.25,3532.12,3513.25,3519.65,57208470500,000001,Shanghai Composite,CN
2025-07-14,3519.81,3527.04,3483.38,3505.0,57207472600,000001,Shanghai Composite,CN
2025-07-15,3502.9,3511.81,3489.14,3503.78,47087857800,000001,Shanghai Composite,CN
2025-07-16,3500.37,3517.28,3499.19,3516.83,47221105600,000001,Shanghai Composite,CN
2025-07-17,3519.48,3536.01,3518.23,3534.48,49348408800,000001,Shanghai Composite,CN
2025-07-20,3542.82,3560.63,3542.57,3559.79,63364973600,000001,Shanghai Composite,CN
2025-07-21,3561.63,3584.72,3547.25,3581.86,71615523000,000001,Shanghai Composite,CN
2025-07-22,3588.88,3613.02,3577.59,3582.3,76767238800,000001,Shanghai Composite,CN
2025-07-23,3578.91,3608.73,3577.11,3605.73,77326583500,000001,Shanghai Composite,CN
2025-07-24,3604.45,3610.03,3586.22,3593.66,69718954900,000001,Shanghai Composite,CN
2025-07-27,3594.23,3606.27,3582.15,3597.94,59418787700,000001,Shanghai Composite,CN
2025-07-28,3595.81,3611.35,3585.94,3609.71,61064205800,000001,Shanghai Composite,CN
2025-07-29,3608.35,3636.17,3593.73,3615.72,63722191600,000001,Shanghai Composite,CN
2025-07-30,3604.7,3606.37,3562.61,3573.21,65450934900,000001,Shanghai Composite,CN
2025-07-31,3568.26,3581.75,3550.04,3559.95,50956308000,000001,Shanghai Composite,CN
2025-08-03,3547.16,3583.31,3547.16,3583.31,45857361800,000001,Shanghai Composite,CN
2025-08-04,3588.81,3617.6,3586.97,3617.6,49979778000,000001,Shanghai Composite,CN
2025-08-05,3615.81,3634.31,3613.99,3633.99,51246727300,000001,Shanghai Composite,CN
2025-08-06,3637.78,3645.12,3622.52,3639.67,53550120200,000001,Shanghai Composite,CN
2025-08-07,3634.85,3645.37,3625.45,3635.13,52640757200,000001,Shanghai Composite,CN
2025-08-10,3637.05,3656.85,3629.63,3647.55,55139334800,000001,Shanghai Composite,CN
2025-08-11,3647.96,3669.04,3647.96,3665.92,53662373900,000001,Shanghai Composite,CN
2025-08-12,3668.66,3688.63,3666.55,3683.46,61352888400,000001,Shanghai Composite,CN
2025-08-13,3685.52,3704.77,3662.57,3666.44,64782958700,000001,Shanghai Composite,CN
2025-08-14,3659.81,3702.26,3658.38,3696.77,67852170300,000001,Shanghai Composite,CN
2025-08-17,3712.5,3745.94,3702.38,3728.03,77601666900,000001,Shanghai Composite,CN
2025-08-18,3728.49,3746.67,3718.15,3727.29,69609975000,000001,Shanghai Composite,CN
2025-08-19,3716.68,3767.43,3704.99,3766.21,67983642600,000001,Shanghai Composite,CN
2025-08-20,3770.68,3787.98,3757.99,3771.1,69155295900,000001,Shanghai Composite,CN
2025-08-21,3772.28,3825.76,3772.28,3825.76,69813627700,000001,Shanghai Composite,CN
2025-08-24,3848.16,3883.56,3839.97,3883.56,88547480200,000001,Shanghai Composite,CN
2025-08-25,3871.47,3888.6,3859.76,3868.38,73456530500,000001,Shanghai Composite,CN
2025-08-26,3869.61,3887.2,3800.35,3800.35,85863349900,000001,Shanghai Composite,CN
2025-08-27,3796.71,3845.09,3761.42,3843.6,78835194700,000001,Shanghai Composite,CN
2025-08-28,3842.82,3867.61,3839.21,3857.93,73946236600,000001,Shanghai Composite,CN
2025-08-31,3869.75,3879.05,3853.66,3875.53,74770953600,000001,Shanghai Composite,CN
2025-09-01,3877.09,3885.31,3828.68,3858.13,76261883300,000001,Shanghai Composite,CN
2025-09-02,3865.29,3868.39,3794.88,3813.56,64566851000,000001,Shanghai Composite,CN
2025-09-03,3807.76,3808.4,3732.84,3765.88,71022793300,000001,Shanghai Composite,CN
2025-09-04,3761.88,3817.16,3745.31,3812.51,62622338000,000001,Shanghai Composite,CN
2025-09-07,3811.67,3833.14,3803.6,3826.84,66006689800,000001,Shanghai Composite,CN
2025-09-08,3816.66,3834.67,3791.72,3807.29,60023938000,000001,Shanghai Composite,CN
2025-09-09,3806.58,3827.0,3794.06,3812.22,53453982500,000001,Shanghai Composite,CN
2025-09-10,3806.06,3875.31,3796.43,3875.31,61701293000,000001,Shanghai Composite,CN
2025-09-11,3875.51,3892.74,3866.54,3870.6,70064178400,000001,Shanghai Composite,CN
2025-09-14,3876.1,3879.74,3855.97,3860.5,64479394400,000001,Shanghai Composite,CN
2025-09-15,3865.98,3876.69,3838.65,3861.87,67343972300,000001,Shanghai Composite,CN
2025-09-16,3854.07,3882.67,3848.95,3876.34,66343471300,000001,Shanghai Composite,CN
2025-09-17,3876.06,3899.96,3801.0,3831.66,87602738900,000001,Shanghai Composite,CN
2025-09-18,3830.44,3843.17,3811.9,3820.09,68229261300,000001,Shanghai Composite,CN
2025-09-21,3822.01,3831.74,3806.2,3828.58,56832568600,000001,Shanghai Composite,CN
2025-09-22,3830.14,3838.61,3774.53,3821.83,70190286800,000001,Shanghai Composite,CN
2025-09-23,3804.48,3854.92,3804.33,3853.64,60205667000,000001,Shanghai Composite,CN
2025-09-24,3852.43,3866.11,3840.46,3853.3,58995053100,000001,Shanghai Composite,CN
2025-09-25,3839.86,3856.61,3828.11,3828.11,55127533500,000001,Shanghai Composite,CN
2025-09-28,3828.17,3881.0,3809.54,3862.53,60846639900,000001,Shanghai Composite,CN
2025-09-29,3869.7,3887.57,3866.28,3882.78,56973463100,000001,Shanghai Composite,CN
2025-10-08,3898.31,3936.58,3885.74,3933.97,72521850100,000001,Shanghai Composite,CN
2025-10-09,3915.48,3933.01,3886.3,3897.03,71891767300,000001,Shanghai Composite,CN
2025-10-12,3800.11,3895.83,3800.11,3889.5,70950610100,000001,Shanghai Composite,CN
2025-10-13,3910.78,3918.44,3851.12,3865.23,80083963100,000001,Shanghai Composite,CN
2025-10-14,3867.54,3912.29,3857.67,3912.21,64501295500,000001,Shanghai Composite,CN
2025-10-15,3900.68,3931.05,3899.17,3916.23,59545149100,000001,Shanghai Composite,CN
2025-10-16,3912.04,3921.06,3835.36,3839.76,61756301800,000001,Shanghai Composite,CN
2025-10-19,3865.55,3877.72,3850.37,3863.89,54926171200,000001,Shanghai Composite,CN
2025-10-20,3870.75,3919.32,3868.15,3916.33,59941571300,000001,Shanghai Composite,CN
2025-10-21,3896.07,3918.59,3893.32,3913.76,54311734400,000001,Shanghai Composite,CN
2025-10-22,3904.16,3926.22,3877.53,3922.41,56518926400,000001,Shanghai Composite,CN
2025-10-23,3929.12,3950.31,3928.96,3950.31,56785844300,000001,Shanghai Composite,CN
2025-10-26,3969.22,3999.07,3963.1,3996.94,63758954500,000001,Shanghai Composite,CN
2025-10-27,3986.89,4010.73,3976.83,3988.22,57735768400,000001,Shanghai Composite,CN
2025-10-28,3990.27,4016.33,3986.94,4016.33,61291746600,000001,Shanghai Composite,CN
2025-10-29,4007.82,4025.7,3984.83,3986.9,66848560900,000001,Shanghai Composite,CN
2025-10-30,3985.06,3986.74,3951.73,3954.79,67561540600,000001,Shanghai Composite,CN
2025-11-02,3954.08,3977.31,3937.02,3976.52,64124594500,000001,Shanghai Composite,CN
2025-11-03,3973.46,3985.88,3938.52,3960.19,61549379200,000001,Shanghai Composite,CN
2025-11-04,3922.58,3979.75,3922.58,3969.25,61499161800,000001,Shanghai Composite,CN
2025-11-05,3973.35,4008.8,3973.35,4007.76,62736754700,000001,Shanghai Composite,CN
2025-11-06,3994.32,4012.01,3993.69,3997.56,59650703400,000001,Shanghai Composite,CN
2025-11-09,4001.79,4018.7,3990.84,4018.6,63404999300,000001,Shanghai Composite,CN
2025-11-10,4023.88,4024.94,3991.52,4002.76,58199492100,000001,Shanghai Composite,CN
2025-11-11,3996.56,4020.38,3980.68,4000.14,58619322800,000001,Shanghai Composite,CN
2025-11-12,3996.51,4030.4,3994.77,4029.5,61303106100,000001,Shanghai Composite,CN
2025-11-13,4007.13,4034.08,3990.31,3990.49,62201711800,000001,Shanghai Composite,CN
2025-11-16,3988.56,3992.4,3958.95,3972.03,59201795000,000001,Shanghai Composite,CN
